Epoch,Batch,Loss,Valid Samples,Learning Rate,Key-Value Pair Counts
1,10,2.2954,1024,0.000120,10 pairs: 1024 images;
1,20,2.2877,1024,0.000120,10 pairs: 1021 images; 4 pairs: 1 images;
89,40,1.7320,1024,0.002693,10 pairs: 17 images; 8 pairs: 41 images; 6 pairs: 104 images; 4 pairs: 215 images; 2 pairs: 647 images;
90,10,1.7672,1024,0.002673,10 pairs: 17 images; 8 pairs: 44 images; 6 pairs: 109 images; 4 pairs: 215 images; 2 pairs: 639 images;
90,20,1.7391,1024,0.002673,10 pairs: 12 images; 8 pairs: 45 images; 6 pairs: 109 images; 4 pairs: 244 images; 2 pairs: 614 images;
90,30,1.7496,1024,0.002673,10 pairs: 23 images; 8 pairs: 51 images; 6 pairs: 103 images; 4 pairs: 200 images; 2 pairs: 645 images;
90,40,1.7497,1024,0.002673,10 pairs: 13 images; 8 pairs: 38 images; 6 pairs: 106 images; 4 pairs: 240 images; 2 pairs: 625 images;
91,10,1.7738,1024,0.002651,10 pairs: 17 images; 8 pairs: 57 images; 6 pairs: 95 images; 4 pairs: 232 images; 2 pairs: 623 images;
91,20,1.7704,1024,0.002651,10 pairs: 18 images; 8 pairs: 29 images; 6 pairs: 121 images; 4 pairs: 228 images; 2 pairs: 625 images;
91,30,1.7591,1024,0.002651,10 pairs: 14 images; 8 pairs: 31 images; 6 pairs: 88 images; 4 pairs: 257 images; 2 pairs: 631 images;
91,40,1.7743,1024,0.002651,10 pairs: 14 images; 8 pairs: 51 images; 6 pairs: 100 images; 4 pairs: 242 images; 2 pairs: 617 images;
92,10,1.7665,1024,0.002630,10 pairs: 12 images; 8 pairs: 42 images; 6 pairs: 117 images; 4 pairs: 237 images; 2 pairs: 615 images;
92,20,1.7621,1024,0.002630,10 pairs: 17 images; 8 pairs: 32 images; 6 pairs: 105 images; 4 pairs: 210 images; 2 pairs: 659 images;
92,30,1.7392,1024,0.002630,10 pairs: 15 images; 8 pairs: 48 images; 6 pairs: 93 images; 4 pairs: 220 images; 2 pairs: 648 images;
92,40,1.7594,1024,0.002630,10 pairs: 16 images; 8 pairs: 47 images; 6 pairs: 110 images; 4 pairs: 221 images; 2 pairs: 630 images;
93,10,1.7497,1024,0.002607,10 pairs: 20 images; 8 pairs: 37 images; 6 pairs: 99 images; 4 pairs: 197 images; 2 pairs: 670 images;
93,20,1.7663,1024,0.002607,10 pairs: 17 images; 8 pairs: 39 images; 6 pairs: 95 images; 4 pairs: 243 images; 2 pairs: 630 images;
93,30,1.7528,1024,0.002607,10 pairs: 13 images; 8 pairs: 45 images; 6 pairs: 100 images; 4 pairs: 232 images; 2 pairs: 630 images;
93,40,1.7592,1024,0.002607,10 pairs: 19 images; 8 pairs: 49 images; 6 pairs: 103 images; 4 pairs: 235 images; 2 pairs: 617 images;
94,10,1.7610,1024,0.002584,10 pairs: 18 images; 8 pairs: 45 images; 6 pairs: 88 images; 4 pairs: 236 images; 2 pairs: 637 images;
94,20,1.7553,1024,0.002584,10 pairs: 18 images; 8 pairs: 47 images; 6 pairs: 103 images; 4 pairs: 233 images; 2 pairs: 623 images;
94,30,1.7269,1024,0.002584,10 pairs: 18 images; 8 pairs: 32 images; 6 pairs: 95 images; 4 pairs: 222 images; 2 pairs: 657 images;
94,40,1.7829,1024,0.002584,10 pairs: 13 images; 8 pairs: 53 images; 6 pairs: 115 images; 4 pairs: 262 images; 2 pairs: 581 images;
95,10,1.7518,1024,0.002561,10 pairs: 21 images; 8 pairs: 50 images; 6 pairs: 82 images; 4 pairs: 209 images; 2 pairs: 662 images;
95,20,1.7286,1024,0.002561,10 pairs: 15 images; 8 pairs: 48 images; 6 pairs: 97 images; 4 pairs: 220 images; 2 pairs: 642 images;
95,30,1.7631,1024,0.002561,10 pairs: 21 images; 8 pairs: 53 images; 6 pairs: 106 images; 4 pairs: 249 images; 2 pairs: 595 images;
95,40,1.7442,1024,0.002561,10 pairs: 21 images; 8 pairs: 32 images; 6 pairs: 105 images; 4 pairs: 194 images; 2 pairs: 672 images;
96,10,1.7851,1024,0.002537,10 pairs: 18 images; 8 pairs: 58 images; 6 pairs: 89 images; 4 pairs: 235 images; 2 pairs: 623 images;
96,20,1.7553,1024,0.002537,10 pairs: 9 images; 8 pairs: 40 images; 6 pairs: 114 images; 4 pairs: 221 images; 2 pairs: 640 images;
96,30,1.7581,1024,0.002537,10 pairs: 18 images; 8 pairs: 36 images; 6 pairs: 91 images; 4 pairs: 239 images; 2 pairs: 638 images;
96,40,1.7522,1024,0.002537,10 pairs: 10 images; 8 pairs: 47 images; 6 pairs: 89 images; 4 pairs: 226 images; 2 pairs: 652 images;
97,10,1.7329,1024,0.002512,10 pairs: 12 images; 8 pairs: 37 images; 6 pairs: 95 images; 4 pairs: 209 images; 2 pairs: 669 images;
97,20,1.7465,1024,0.002512,10 pairs: 2 images; 8 pairs: 38 images; 6 pairs: 107 images; 4 pairs: 194 images; 2 pairs: 679 images;
97,30,1.7494,1024,0.002512,10 pairs: 8 images; 8 pairs: 47 images; 6 pairs: 109 images; 4 pairs: 217 images; 2 pairs: 643 images;
97,40,1.7441,1024,0.002512,10 pairs: 11 images; 8 pairs: 47 images; 6 pairs: 101 images; 4 pairs: 232 images; 2 pairs: 633 images;
98,10,1.7593,1024,0.002487,10 pairs: 20 images; 8 pairs: 31 images; 6 pairs: 90 images; 4 pairs: 215 images; 2 pairs: 665 images;
98,20,1.7375,1024,0.002487,10 pairs: 14 images; 8 pairs: 46 images; 6 pairs: 106 images; 4 pairs: 213 images; 2 pairs: 645 images;
98,30,1.7552,1024,0.002487,10 pairs: 15 images; 8 pairs: 43 images; 6 pairs: 122 images; 4 pairs: 214 images; 2 pairs: 627 images;
98,40,1.7439,1024,0.002487,10 pairs: 20 images; 8 pairs: 34 images; 6 pairs: 104 images; 4 pairs: 223 images; 2 pairs: 640 images;
99,10,1.7549,1024,0.002461,10 pairs: 14 images; 8 pairs: 40 images; 6 pairs: 108 images; 4 pairs: 226 images; 2 pairs: 636 images;
99,20,1.7362,1024,0.002461,10 pairs: 11 images; 8 pairs: 54 images; 6 pairs: 96 images; 4 pairs: 207 images; 2 pairs: 656 images;
99,30,1.7477,1024,0.002461,10 pairs: 9 images; 8 pairs: 35 images; 6 pairs: 93 images; 4 pairs: 224 images; 2 pairs: 663 images;
99,40,1.7627,1024,0.002461,10 pairs: 13 images; 8 pairs: 40 images; 6 pairs: 122 images; 4 pairs: 220 images; 2 pairs: 629 images;
100,10,1.7478,1024,0.002435,10 pairs: 21 images; 8 pairs: 35 images; 6 pairs: 81 images; 4 pairs: 242 images; 2 pairs: 645 images;
100,20,1.7456,1024,0.002435,10 pairs: 14 images; 8 pairs: 38 images; 6 pairs: 134 images; 4 pairs: 195 images; 2 pairs: 643 images;
100,30,1.7491,1024,0.002435,10 pairs: 8 images; 8 pairs: 40 images; 6 pairs: 104 images; 4 pairs: 243 images; 2 pairs: 627 images;
100,40,1.7353,1024,0.002435,10 pairs: 18 images; 8 pairs: 42 images; 6 pairs: 81 images; 4 pairs: 230 images; 2 pairs: 653 images;
101,10,1.7459,1024,0.002409,10 pairs: 10 images; 8 pairs: 39 images; 6 pairs: 108 images; 4 pairs: 226 images; 2 pairs: 641 images;
101,20,1.7269,1024,0.002409,10 pairs: 22 images; 8 pairs: 34 images; 6 pairs: 95 images; 4 pairs: 217 images; 2 pairs: 656 images;
101,30,1.7494,1024,0.002409,10 pairs: 18 images; 8 pairs: 46 images; 6 pairs: 98 images; 4 pairs: 207 images; 2 pairs: 654 images;
101,40,1.7614,1024,0.002409,10 pairs: 11 images; 8 pairs: 41 images; 6 pairs: 106 images; 4 pairs: 224 images; 2 pairs: 641 images;
102,10,1.7578,1024,0.002382,10 pairs: 9 images; 8 pairs: 47 images; 6 pairs: 120 images; 4 pairs: 215 images; 2 pairs: 631 images;
102,20,1.7734,1024,0.002382,10 pairs: 10 images; 8 pairs: 38 images; 6 pairs: 118 images; 4 pairs: 208 images; 2 pairs: 648 images;
102,30,1.7261,1024,0.002382,10 pairs: 9 images; 8 pairs: 35 images; 6 pairs: 100 images; 4 pairs: 195 images; 2 pairs: 685 images;
102,40,1.7389,1024,0.002382,10 pairs: 18 images; 8 pairs: 52 images; 6 pairs: 93 images; 4 pairs: 214 images; 2 pairs: 647 images;
103,10,1.7234,1024,0.002354,10 pairs: 8 images; 8 pairs: 41 images; 6 pairs: 106 images; 4 pairs: 210 images; 2 pairs: 656 images;
103,20,1.7309,1024,0.002354,10 pairs: 22 images; 8 pairs: 30 images; 6 pairs: 96 images; 4 pairs: 219 images; 2 pairs: 656 images;
103,30,1.7329,1024,0.002354,10 pairs: 14 images; 8 pairs: 40 images; 6 pairs: 94 images; 4 pairs: 197 images; 2 pairs: 677 images;
103,40,1.7350,1024,0.002354,10 pairs: 18 images; 8 pairs: 40 images; 6 pairs: 97 images; 4 pairs: 235 images; 2 pairs: 634 images;
104,10,1.7325,1024,0.002326,10 pairs: 13 images; 8 pairs: 41 images; 6 pairs: 96 images; 4 pairs: 207 images; 2 pairs: 666 images;
104,20,1.7467,1024,0.002326,10 pairs: 21 images; 8 pairs: 39 images; 6 pairs: 98 images; 4 pairs: 214 images; 2 pairs: 652 images;
104,30,1.7221,1024,0.002326,10 pairs: 10 images; 8 pairs: 36 images; 6 pairs: 85 images; 4 pairs: 212 images; 2 pairs: 681 images;
104,40,1.7311,1024,0.002326,10 pairs: 8 images; 8 pairs: 58 images; 6 pairs: 113 images; 4 pairs: 213 images; 2 pairs: 632 images;
105,10,1.7263,1024,0.002298,10 pairs: 11 images; 8 pairs: 38 images; 6 pairs: 91 images; 4 pairs: 205 images; 2 pairs: 676 images;
105,20,1.7557,1024,0.002298,10 pairs: 10 images; 8 pairs: 48 images; 6 pairs: 91 images; 4 pairs: 226 images; 2 pairs: 648 images;
105,30,1.7459,1024,0.002298,10 pairs: 9 images; 8 pairs: 34 images; 6 pairs: 88 images; 4 pairs: 223 images; 2 pairs: 669 images;
105,40,1.7354,1024,0.002298,10 pairs: 22 images; 8 pairs: 45 images; 6 pairs: 87 images; 4 pairs: 202 images; 2 pairs: 668 images;
106,10,1.7392,1024,0.002269,10 pairs: 16 images; 8 pairs: 35 images; 6 pairs: 97 images; 4 pairs: 216 images; 2 pairs: 660 images;
106,20,1.7241,1024,0.002269,10 pairs: 17 images; 8 pairs: 43 images; 6 pairs: 115 images; 4 pairs: 187 images; 2 pairs: 661 images;
106,30,1.7246,1024,0.002269,10 pairs: 11 images; 8 pairs: 28 images; 6 pairs: 93 images; 4 pairs: 217 images; 2 pairs: 675 images;
106,40,1.7411,1024,0.002269,10 pairs: 12 images; 8 pairs: 33 images; 6 pairs: 96 images; 4 pairs: 234 images; 2 pairs: 649 images;
107,10,1.7155,1024,0.002240,10 pairs: 19 images; 8 pairs: 34 images; 6 pairs: 98 images; 4 pairs: 207 images; 2 pairs: 666 images;
107,20,1.7444,1024,0.002240,10 pairs: 16 images; 8 pairs: 45 images; 6 pairs: 97 images; 4 pairs: 212 images; 2 pairs: 653 images;
107,30,1.7305,1024,0.002240,10 pairs: 7 images; 8 pairs: 28 images; 6 pairs: 100 images; 4 pairs: 199 images; 2 pairs: 688 images;
107,40,1.7262,1024,0.002240,10 pairs: 12 images; 8 pairs: 40 images; 6 pairs: 100 images; 4 pairs: 207 images; 2 pairs: 664 images;
108,10,1.7301,1024,0.002211,10 pairs: 9 images; 8 pairs: 43 images; 6 pairs: 93 images; 4 pairs: 218 images; 2 pairs: 661 images;
108,20,1.7385,1024,0.002211,10 pairs: 13 images; 8 pairs: 24 images; 6 pairs: 107 images; 4 pairs: 237 images; 2 pairs: 643 images;
108,30,1.7366,1024,0.002211,10 pairs: 15 images; 8 pairs: 39 images; 6 pairs: 87 images; 4 pairs: 219 images; 2 pairs: 664 images;
108,40,1.7278,1024,0.002211,10 pairs: 17 images; 8 pairs: 37 images; 6 pairs: 103 images; 4 pairs: 215 images; 2 pairs: 652 images;
109,10,1.7132,1024,0.002181,10 pairs: 12 images; 8 pairs: 28 images; 6 pairs: 105 images; 4 pairs: 206 images; 2 pairs: 672 images;
109,20,1.7484,1024,0.002181,10 pairs: 14 images; 8 pairs: 33 images; 6 pairs: 90 images; 4 pairs: 205 images; 2 pairs: 681 images;
109,30,1.7320,1024,0.002181,10 pairs: 6 images; 8 pairs: 37 images; 6 pairs: 95 images; 4 pairs: 230 images; 2 pairs: 655 images;
109,40,1.7534,1024,0.002181,10 pairs: 13 images; 8 pairs: 42 images; 6 pairs: 110 images; 4 pairs: 190 images; 2 pairs: 669 images;
110,10,1.7292,1024,0.002151,10 pairs: 16 images; 8 pairs: 37 images; 6 pairs: 106 images; 4 pairs: 191 images; 2 pairs: 674 images;
110,20,1.7404,1024,0.002151,10 pairs: 13 images; 8 pairs: 36 images; 6 pairs: 107 images; 4 pairs: 214 images; 2 pairs: 651 images;
110,30,1.7416,1024,0.002151,10 pairs: 13 images; 8 pairs: 40 images; 6 pairs: 88 images; 4 pairs: 225 images; 2 pairs: 658 images;
110,40,1.7269,1024,0.002151,10 pairs: 14 images; 8 pairs: 45 images; 6 pairs: 99 images; 4 pairs: 208 images; 2 pairs: 658 images;
111,10,1.7191,1024,0.002120,10 pairs: 11 images; 8 pairs: 37 images; 6 pairs: 71 images; 4 pairs: 221 images; 2 pairs: 680 images;
111,20,1.7280,1024,0.002120,10 pairs: 11 images; 8 pairs: 33 images; 6 pairs: 73 images; 4 pairs: 228 images; 2 pairs: 677 images;
111,30,1.7448,1024,0.002120,10 pairs: 10 images; 8 pairs: 35 images; 6 pairs: 93 images; 4 pairs: 204 images; 2 pairs: 681 images;
111,40,1.7301,1024,0.002120,10 pairs: 9 images; 8 pairs: 33 images; 6 pairs: 103 images; 4 pairs: 212 images; 2 pairs: 667 images;
112,10,1.7073,1024,0.002090,10 pairs: 13 images; 8 pairs: 32 images; 6 pairs: 81 images; 4 pairs: 223 images; 2 pairs: 674 images;
112,20,1.7405,1024,0.002090,10 pairs: 14 images; 8 pairs: 29 images; 6 pairs: 96 images; 4 pairs: 207 images; 2 pairs: 678 images;
112,30,1.7231,1024,0.002090,10 pairs: 10 images; 8 pairs: 40 images; 6 pairs: 102 images; 4 pairs: 191 images; 2 pairs: 679 images;
112,40,1.7395,1024,0.002090,10 pairs: 6 images; 8 pairs: 34 images; 6 pairs: 98 images; 4 pairs: 210 images; 2 pairs: 676 images;
113,10,1.7147,1024,0.002058,10 pairs: 15 images; 8 pairs: 37 images; 6 pairs: 83 images; 4 pairs: 190 images; 2 pairs: 696 images;
113,20,1.7227,1024,0.002058,10 pairs: 10 images; 8 pairs: 42 images; 6 pairs: 96 images; 4 pairs: 226 images; 2 pairs: 650 images;
113,30,1.7170,1024,0.002058,10 pairs: 7 images; 8 pairs: 39 images; 6 pairs: 105 images; 4 pairs: 220 images; 2 pairs: 651 images;
113,40,1.7408,1024,0.002058,10 pairs: 5 images; 8 pairs: 45 images; 6 pairs: 92 images; 4 pairs: 222 images; 2 pairs: 658 images;
114,10,1.7313,1024,0.002027,10 pairs: 7 images; 8 pairs: 37 images; 6 pairs: 108 images; 4 pairs: 212 images; 2 pairs: 660 images;
114,20,1.7118,1024,0.002027,10 pairs: 11 images; 8 pairs: 35 images; 6 pairs: 83 images; 4 pairs: 214 images; 2 pairs: 680 images;
114,30,1.7499,1024,0.002027,10 pairs: 10 images; 8 pairs: 29 images; 6 pairs: 92 images; 4 pairs: 201 images; 2 pairs: 691 images;
114,40,1.7217,1024,0.002027,10 pairs: 10 images; 8 pairs: 34 images; 6 pairs: 99 images; 4 pairs: 191 images; 2 pairs: 690 images;
115,10,1.7197,1024,0.001995,10 pairs: 14 images; 8 pairs: 38 images; 6 pairs: 103 images; 4 pairs: 192 images; 2 pairs: 677 images;
115,20,1.7226,1024,0.001995,10 pairs: 10 images; 8 pairs: 36 images; 6 pairs: 103 images; 4 pairs: 230 images; 2 pairs: 644 images;
115,30,1.7227,1024,0.001995,10 pairs: 11 images; 8 pairs: 34 images; 6 pairs: 102 images; 4 pairs: 191 images; 2 pairs: 685 images;
115,40,1.7547,1024,0.001995,10 pairs: 15 images; 8 pairs: 40 images; 6 pairs: 71 images; 4 pairs: 212 images; 2 pairs: 686 images;
116,10,1.7214,1024,0.001964,10 pairs: 7 images; 8 pairs: 33 images; 6 pairs: 95 images; 4 pairs: 205 images; 2 pairs: 684 images;
116,20,1.7369,1024,0.001964,10 pairs: 17 images; 8 pairs: 36 images; 6 pairs: 103 images; 4 pairs: 224 images; 2 pairs: 644 images;
116,30,1.7212,1024,0.001964,10 pairs: 15 images; 8 pairs: 34 images; 6 pairs: 85 images; 4 pairs: 230 images; 2 pairs: 660 images;
116,40,1.7737,1024,0.001964,10 pairs: 12 images; 8 pairs: 42 images; 6 pairs: 87 images; 4 pairs: 221 images; 2 pairs: 662 images;
117,10,1.7198,1024,0.001931,10 pairs: 12 images; 8 pairs: 27 images; 6 pairs: 94 images; 4 pairs: 213 images; 2 pairs: 676 images;
117,20,1.7372,1024,0.001931,10 pairs: 12 images; 8 pairs: 36 images; 6 pairs: 99 images; 4 pairs: 201 images; 2 pairs: 675 images;
117,30,1.7157,1024,0.001931,10 pairs: 18 images; 8 pairs: 38 images; 6 pairs: 83 images; 4 pairs: 202 images; 2 pairs: 683 images;
117,40,1.7054,1024,0.001931,10 pairs: 14 images; 8 pairs: 47 images; 6 pairs: 89 images; 4 pairs: 191 images; 2 pairs: 683 images;
118,10,1.7211,1024,0.001899,10 pairs: 10 images; 8 pairs: 40 images; 6 pairs: 78 images; 4 pairs: 214 images; 2 pairs: 682 images;
118,20,1.7177,1024,0.001899,10 pairs: 13 images; 8 pairs: 36 images; 6 pairs: 95 images; 4 pairs: 199 images; 2 pairs: 680 images;
118,30,1.7253,1024,0.001899,10 pairs: 20 images; 8 pairs: 34 images; 6 pairs: 84 images; 4 pairs: 210 images; 2 pairs: 675 images;
118,40,1.7396,1024,0.001899,10 pairs: 10 images; 8 pairs: 39 images; 6 pairs: 97 images; 4 pairs: 204 images; 2 pairs: 674 images;
119,10,1.7431,1024,0.001867,10 pairs: 9 images; 8 pairs: 34 images; 6 pairs: 90 images; 4 pairs: 228 images; 2 pairs: 663 images;
119,20,1.7397,1024,0.001867,10 pairs: 13 images; 8 pairs: 40 images; 6 pairs: 78 images; 4 pairs: 225 images; 2 pairs: 667 images;
119,30,1.7171,1024,0.001867,10 pairs: 15 images; 8 pairs: 40 images; 6 pairs: 82 images; 4 pairs: 202 images; 2 pairs: 684 images;
119,40,1.7191,1024,0.001867,10 pairs: 14 images; 8 pairs: 29 images; 6 pairs: 93 images; 4 pairs: 229 images; 2 pairs: 658 images;
120,10,1.7268,1024,0.001834,10 pairs: 16 images; 8 pairs: 30 images; 6 pairs: 88 images; 4 pairs: 217 images; 2 pairs: 672 images;
120,20,1.7076,1024,0.001834,10 pairs: 16 images; 8 pairs: 37 images; 6 pairs: 80 images; 4 pairs: 202 images; 2 pairs: 686 images;
120,30,1.7200,1024,0.001834,10 pairs: 11 images; 8 pairs: 41 images; 6 pairs: 102 images; 4 pairs: 186 images; 2 pairs: 684 images;
120,40,1.7070,1024,0.001834,10 pairs: 21 images; 8 pairs: 33 images; 6 pairs: 94 images; 4 pairs: 202 images; 2 pairs: 674 images;
121,10,1.7400,1024,0.001801,10 pairs: 7 images; 8 pairs: 42 images; 6 pairs: 95 images; 4 pairs: 194 images; 2 pairs: 685 images;
121,20,1.7205,1024,0.001801,10 pairs: 12 images; 8 pairs: 35 images; 6 pairs: 101 images; 4 pairs: 208 images; 2 pairs: 668 images;
121,30,1.7343,1024,0.001801,10 pairs: 13 images; 8 pairs: 37 images; 6 pairs: 82 images; 4 pairs: 220 images; 2 pairs: 671 images;
121,40,1.7242,1024,0.001801,10 pairs: 26 images; 8 pairs: 32 images; 6 pairs: 95 images; 4 pairs: 202 images; 2 pairs: 668 images;
122,10,1.6953,1024,0.001768,10 pairs: 9 images; 8 pairs: 36 images; 6 pairs: 82 images; 4 pairs: 194 images; 2 pairs: 703 images;
122,20,1.7239,1024,0.001768,10 pairs: 11 images; 8 pairs: 38 images; 6 pairs: 86 images; 4 pairs: 221 images; 2 pairs: 664 images;
122,30,1.7320,1024,0.001768,10 pairs: 13 images; 8 pairs: 37 images; 6 pairs: 98 images; 4 pairs: 203 images; 2 pairs: 673 images;
122,40,1.7112,1024,0.001768,10 pairs: 8 images; 8 pairs: 35 images; 6 pairs: 98 images; 4 pairs: 199 images; 2 pairs: 684 images;
123,10,1.7004,1024,0.001735,10 pairs: 17 images; 8 pairs: 36 images; 6 pairs: 81 images; 4 pairs: 214 images; 2 pairs: 676 images;
123,20,1.7057,1024,0.001735,10 pairs: 7 images; 8 pairs: 35 images; 6 pairs: 96 images; 4 pairs: 208 images; 2 pairs: 678 images;
123,30,1.7209,1024,0.001735,10 pairs: 17 images; 8 pairs: 37 images; 6 pairs: 100 images; 4 pairs: 196 images; 2 pairs: 674 images;
123,40,1.7132,1024,0.001735,10 pairs: 10 images; 8 pairs: 36 images; 6 pairs: 82 images; 4 pairs: 200 images; 2 pairs: 696 images;
124,10,1.7061,1024,0.001701,10 pairs: 11 images; 8 pairs: 26 images; 6 pairs: 84 images; 4 pairs: 226 images; 2 pairs: 674 images;
124,20,1.7137,1024,0.001701,10 pairs: 10 images; 8 pairs: 35 images; 6 pairs: 106 images; 4 pairs: 179 images; 2 pairs: 694 images;
124,30,1.7119,1024,0.001701,10 pairs: 8 images; 8 pairs: 29 images; 6 pairs: 92 images; 4 pairs: 199 images; 2 pairs: 696 images;
124,40,1.7135,1024,0.001701,10 pairs: 15 images; 8 pairs: 36 images; 6 pairs: 75 images; 4 pairs: 205 images; 2 pairs: 693 images;
125,10,1.7106,1024,0.001668,10 pairs: 13 images; 8 pairs: 35 images; 6 pairs: 96 images; 4 pairs: 186 images; 2 pairs: 693 images;
125,20,1.7244,1024,0.001668,10 pairs: 12 images; 8 pairs: 33 images; 6 pairs: 98 images; 4 pairs: 204 images; 2 pairs: 675 images;
125,30,1.7275,1024,0.001668,10 pairs: 11 images; 8 pairs: 30 images; 6 pairs: 97 images; 4 pairs: 212 images; 2 pairs: 674 images;
125,40,1.7243,1024,0.001668,10 pairs: 8 images; 8 pairs: 39 images; 6 pairs: 84 images; 4 pairs: 199 images; 2 pairs: 694 images;
126,10,1.6997,1024,0.001634,10 pairs: 8 images; 8 pairs: 35 images; 6 pairs: 79 images; 4 pairs: 215 images; 2 pairs: 687 images;
126,20,1.7279,1024,0.001634,10 pairs: 15 images; 8 pairs: 34 images; 6 pairs: 103 images; 4 pairs: 180 images; 2 pairs: 688 images;
126,30,1.7075,1024,0.001634,10 pairs: 6 images; 8 pairs: 35 images; 6 pairs: 80 images; 4 pairs: 211 images; 2 pairs: 688 images;
126,40,1.7317,1024,0.001634,10 pairs: 11 images; 8 pairs: 43 images; 6 pairs: 88 images; 4 pairs: 184 images; 2 pairs: 696 images;
127,10,1.7169,1024,0.001601,10 pairs: 11 images; 8 pairs: 35 images; 6 pairs: 87 images; 4 pairs: 189 images; 2 pairs: 702 images;
127,20,1.7431,1024,0.001601,10 pairs: 12 images; 8 pairs: 34 images; 6 pairs: 92 images; 4 pairs: 221 images; 2 pairs: 664 images;
127,30,1.7286,1024,0.001601,10 pairs: 6 images; 8 pairs: 45 images; 6 pairs: 103 images; 4 pairs: 196 images; 2 pairs: 672 images;
127,40,1.7173,1024,0.001601,10 pairs: 14 images; 8 pairs: 32 images; 6 pairs: 104 images; 4 pairs: 198 images; 2 pairs: 676 images;
128,10,1.7160,1024,0.001567,10 pairs: 9 images; 8 pairs: 40 images; 6 pairs: 84 images; 4 pairs: 204 images; 2 pairs: 686 images;
128,20,1.7110,1024,0.001567,10 pairs: 9 images; 8 pairs: 32 images; 6 pairs: 73 images; 4 pairs: 208 images; 2 pairs: 701 images;
128,30,1.7337,1024,0.001567,10 pairs: 6 images; 8 pairs: 43 images; 6 pairs: 104 images; 4 pairs: 221 images; 2 pairs: 650 images;
128,40,1.7220,1024,0.001567,10 pairs: 8 images; 8 pairs: 43 images; 6 pairs: 78 images; 4 pairs: 185 images; 2 pairs: 708 images;
129,10,1.7191,1024,0.001534,10 pairs: 12 images; 8 pairs: 29 images; 6 pairs: 73 images; 4 pairs: 206 images; 2 pairs: 704 images;
129,20,1.7232,1024,0.001534,10 pairs: 19 images; 8 pairs: 42 images; 6 pairs: 89 images; 4 pairs: 202 images; 2 pairs: 671 images;
129,30,1.7153,1024,0.001534,10 pairs: 9 images; 8 pairs: 35 images; 6 pairs: 77 images; 4 pairs: 209 images; 2 pairs: 694 images;
129,40,1.7193,1024,0.001534,10 pairs: 11 images; 8 pairs: 40 images; 6 pairs: 94 images; 4 pairs: 197 images; 2 pairs: 681 images;
130,10,1.7138,1024,0.001500,10 pairs: 11 images; 8 pairs: 29 images; 6 pairs: 76 images; 4 pairs: 193 images; 2 pairs: 714 images;
130,20,1.7154,1024,0.001500,10 pairs: 5 images; 8 pairs: 41 images; 6 pairs: 94 images; 4 pairs: 208 images; 2 pairs: 673 images;
130,30,1.7087,1024,0.001500,10 pairs: 14 images; 8 pairs: 37 images; 6 pairs: 79 images; 4 pairs: 219 images; 2 pairs: 670 images;
130,40,1.6964,1024,0.001500,10 pairs: 11 images; 8 pairs: 32 images; 6 pairs: 87 images; 4 pairs: 178 images; 2 pairs: 715 images;
131,10,1.7010,1024,0.001466,10 pairs: 11 images; 8 pairs: 29 images; 6 pairs: 82 images; 4 pairs: 199 images; 2 pairs: 702 images;
131,20,1.7154,1024,0.001466,10 pairs: 1 images; 8 pairs: 38 images; 6 pairs: 89 images; 4 pairs: 192 images; 2 pairs: 704 images;
131,30,1.7297,1024,0.001466,10 pairs: 12 images; 8 pairs: 36 images; 6 pairs: 83 images; 4 pairs: 210 images; 2 pairs: 682 images;
131,40,1.7295,1024,0.001466,10 pairs: 9 images; 8 pairs: 28 images; 6 pairs: 84 images; 4 pairs: 217 images; 2 pairs: 686 images;
132,10,1.6991,1024,0.001433,10 pairs: 12 images; 8 pairs: 32 images; 6 pairs: 77 images; 4 pairs: 173 images; 2 pairs: 729 images;
132,20,1.7262,1024,0.001433,10 pairs: 7 images; 8 pairs: 35 images; 6 pairs: 106 images; 4 pairs: 206 images; 2 pairs: 669 images;
132,30,1.7378,1024,0.001433,10 pairs: 15 images; 8 pairs: 30 images; 6 pairs: 100 images; 4 pairs: 199 images; 2 pairs: 680 images;
132,40,1.6929,1024,0.001433,10 pairs: 10 images; 8 pairs: 30 images; 6 pairs: 104 images; 4 pairs: 200 images; 2 pairs: 679 images;
133,10,1.7090,1024,0.001399,10 pairs: 19 images; 8 pairs: 33 images; 6 pairs: 83 images; 4 pairs: 212 images; 2 pairs: 677 images;
133,20,1.7107,1024,0.001399,10 pairs: 10 images; 8 pairs: 26 images; 6 pairs: 96 images; 4 pairs: 212 images; 2 pairs: 677 images;
133,30,1.7086,1024,0.001399,10 pairs: 15 images; 8 pairs: 38 images; 6 pairs: 67 images; 4 pairs: 204 images; 2 pairs: 700 images;
133,40,1.6977,1024,0.001399,10 pairs: 11 images; 8 pairs: 26 images; 6 pairs: 75 images; 4 pairs: 198 images; 2 pairs: 713 images;
134,10,1.7050,1024,0.001366,10 pairs: 12 images; 8 pairs: 35 images; 6 pairs: 90 images; 4 pairs: 206 images; 2 pairs: 681 images;
134,20,1.7030,1024,0.001366,10 pairs: 10 images; 8 pairs: 42 images; 6 pairs: 91 images; 4 pairs: 185 images; 2 pairs: 696 images;
134,30,1.7088,1024,0.001366,10 pairs: 8 images; 8 pairs: 31 images; 6 pairs: 102 images; 4 pairs: 192 images; 2 pairs: 691 images;
